experiment_seed,request_id,target_sku_id,brand_preference,min_ram_gb,min_storage_gb,eligible_substitute_skus,substitution_tolerance,requested_quantity,q_raw,quantity_cap,current_price,budget_factor,budget,deadline_days,price_flexibility,price_tolerance_pct,quantity_flexibility,quantity_tolerance_pct,timing_flexibility,timing_tolerance_days,on_hand,reserved,incoming_quantity,incoming_eta_days,incoming_available,expected_demand_for_feasibility,available,baseline_feasible,classification
20260824,32,LAP-047,Byte,16,256,[],0,6,6.420437148764601,23,73300,1.0103982286226048,444373.14094822155,7,Low,0.02,Low,0.1,Low,0,42,7.0,0,,0,20,15.0,True,OPPORTUNITY
20260824,33,LAP-020,Vertex,64,512,[],0,13,12.726759978008968,38,40710,0.990899930420729,524413.9701765624,5,Medium,0.05,Low,0.1,Medium,2,89,5.0,61,7.0,0,24,60.0,True,OPPORTUNITY
20260824,34,LAP-009,Nova,16,256,"[""LAP-014"",""LAP-019"",""LAP-029"",""LAP-034"",""LAP-039"",""LAP-049""]",1,13,13.129497551282848,71,47820,0.998431815948187,620685.1227023499,7,High,0.1,High,0.5,Low,0,88,6.0,0,,0,62,20.0,True,OPPORTUNITY
20260824,35,LAP-031,Aster,32,2048,"[""LAP-036""]",1,23,23.39799315404268,32,64830,0.8095539072285723,1207117.7355294519,7,Low,0.02,Low,0.1,High,3,31,4.0,31,4.0,31,28,30.0,True,OPPORTUNITY
20260824,36,LAP-028,CoreX,16,1024,"[""LAP-033"",""LAP-038""]",1,10,10.020074040571018,27,52120,0.9598106464317683,500253.30892023764,2,Low,0.02,High,0.5,Low,0,56,7.0,33,10.0,0,7,42.0,True,OPPORTUNITY
20260824,37,LAP-022,Byte,8,1024,[],0,9,9.410433625290763,45,41410,0.8395793798862067,312902.83908979036,7,Medium,0.05,High,0.5,Low,0,61,5.0,0,,0,39,17.0,True,OPPORTUNITY
20260824,38,LAP-044,Nova,8,256,[],0,7,7.434260103813432,28,103300,0.8889977080229416,642834.2426713891,3,Low,0.02,Low,0.1,Low,0,58,9.0,0,,0,11,38.0,True,OPPORTUNITY
20260824,39,LAP-003,CoreX,8,256,"[""LAP-008"",""LAP-013"",""LAP-018"",""LAP-023"",""LAP-028"",""LAP-033"",""LAP-038"",""LAP-043"",""LAP-048""]",1,41,40.839403710504385,113,32360,0.7750019364096001,1028241.569150801,3,Medium,0.05,Low,0.1,Medium,2,239,26.0,183,10.0,0,43,170.0,True,OPPORTUNITY
20260824,40,LAP-037,Byte,64,2048,[],0,14,14.192351816218777,37,66430,0.8751211072371669,813880.1321527099,10,Medium,0.05,Medium,0.25,High,3,51,4.0,0,,0,47,0.0,False,HARD_REJECT
20260824,41,LAP-045,Vertex,8,256,[],0,11,10.77110891931412,20,91230,0.9034390210585015,906628.160802838,5,High,0.1,High,0.5,High,3,21,7.0,17,6.0,0,12,2.0,False,CONSTRAINT_CONFLICT
20260824,42,LAP-002,Byte,8,256,[],0,3,2.9087753283585904,56,30490,1.0555260787246648,96548.97042094509,3,Low,0.02,Low,0.1,Medium,2,118,14.0,70,4.0,0,21,83.0,True,OPPORTUNITY
20260824,43,LAP-035,Vertex,32,2048,[],0,10,9.702139155003044,23,70250,0.9805718208368754,688851.704137905,5,Medium,0.05,Low,0.1,Medium,2,47,12.0,0,,0,14,21.0,True,OPPORTUNITY
20260824,44,LAP-009,Nova,16,256,[],0,20,20.285049791162333,71,47820,0.9849374948625615,941994.2200865538,10,Low,0.02,Medium,0.25,Medium,2,88,6.0,0,,0,88,-6.0,False,HARD_REJECT
20260824,45,LAP-036,Aster,64,2048,[],0,3,2.792230593792315,46,63850,0.9144455538237936,175162.04583494767,10,Medium,0.05,Low,0.1,Low,0,109,18.0,0,,0,58,33.0,True,BASELINE_ACCEPT
20260824,46,LAP-018,CoreX,64,512,[],0,44,44.05373720267301,65,48660,0.8972681713008529,1921087.045481978,5,Low,0.02,Low,0.1,Medium,2,73,24.0,0,,0,41,8.0,False,HARD_REJECT
20260824,47,LAP-019,Nova,64,512,[],0,10,10.3024106240783,45,50870,0.8102428164644114,412170.5207354461,3,High,0.1,Medium,0.25,Medium,2,62,3.0,0,,0,17,42.0,True,OPPORTUNITY
20260824,48,LAP-029,Nova,16,1024,[],0,12,12.271236027811826,26,70420,1.0196802123987196,861670.566685414,5,Low,0.02,Low,0.1,Medium,2,45,3.0,23,9.0,0,17,25.0,True,OPPORTUNITY
20260824,49,LAP-049,Nova,16,256,[],0,20,22.224295978114327,20,117210,0.8524405601712227,1998291.1611533803,5,Low,0.02,Low,0.1,High,3,17,5.0,0,,0,9,3.0,False,HARD_REJECT
20260824,50,LAP-041,Aster,8,256,[],0,5,4.82810235002384,20,81770,0.7839939044614638,320535.9078390695,3,Medium,0.05,Medium,0.25,Low,0,40,0.0,35,7.0,0,8,32.0,True,OPPORTUNITY
20260824,51,LAP-007,Byte,16,256,[],0,11,11.008542313651422,36,26850,0.8734804847275371,257982.4611642781,3,Medium,0.05,High,0.5,Low,0,57,6.0,61,7.0,0,14,37.0,True,OPPORTUNITY
20260824,52,LAP-023,CoreX,8,1024,[],0,13,12.613610481199714,43,40220,0.9023022975905836,471777.77931821253,2,Low,0.02,Medium,0.25,High,3,91,13.0,43,2.0,43,11,110.0,True,OPPORTUNITY
20260824,53,LAP-019,Nova,64,512,"[""LAP-039""]",1,35,34.798808105502836,45,50870,1.145441987157704,2039402.186034934,5,Low,0.02,Medium,0.25,Medium,2,62,3.0,0,,0,29,30.0,False,CONSTRAINT_CONFLICT
20260824,54,LAP-046,Aster,16,256,"[""LAP-006"",""LAP-011"",""LAP-016"",""LAP-026"",""LAP-031"",""LAP-036""]",1,4,4.408749154049848,20,88820,0.918834565176449,326443.5443158888,7,Medium,0.05,Medium,0.25,Low,0,15,5.0,0,,0,14,-4.0,False,CONSTRAINT_CONFLICT
20260824,55,LAP-023,CoreX,8,1024,[],0,13,13.127841713900452,43,40220,0.9130659141523888,477405.643873718,3,Low,0.02,Low,0.1,High,3,91,13.0,43,2.0,43,17,104.0,True,OPPORTUNITY
20260824,56,LAP-019,Nova,64,512,[],0,10,9.876370380780443,45,50870,0.9477195366210102,482104.92827910784,7,Low,0.02,Low,0.1,Low,0,62,3.0,0,,0,40,19.0,True,OPPORTUNITY
20260824,57,LAP-024,Nova,8,1024,[],0,17,16.578719510540232,45,55190,0.8578771060335816,804886.0371938873,3,Medium,0.05,Low,0.1,Low,0,72,15.0,0,,0,17,40.0,True,BASELINE_ACCEPT
20260824,58,LAP-030,Vertex,16,1024,"[""LAP-035"",""LAP-040""]",1,8,8.438215258503325,37,63920,0.8497601441432057,434533.34730906965,5,Low,0.02,High,0.5,Low,0,91,11.0,0,,0,23,57.0,True,OPPORTUNITY
20260824,59,LAP-023,CoreX,8,1024,[],0,15,15.08296759723405,43,40220,0.7195188205127799,434085.7044153601,5,Low,0.02,Low,0.1,Low,0,91,13.0,43,2.0,43,27,94.0,True,OPPORTUNITY
20260824,60,LAP-013,CoreX,32,512,[],0,4,3.9030336902255205,36,41240,0.9791574560634506,161521.8139522268,10,Medium,0.05,High,0.5,Low,0,76,12.0,53,7.0,53,45,72.0,True,OPPORTUNITY
20260824,61,LAP-001,Aster,8,256,"[""LAP-006"",""LAP-011"",""LAP-016"",""LAP-021"",""LAP-026"",""LAP-031"",""LAP-036"",""LAP-041"",""LAP-046""]",1,89,122.36715231395372,89,28840,0.8478584619306186,2176249.185745035,7,Low,0.02,Medium,0.25,Low,0,188,21.0,0,,0,78,89.0,True,OPPORTUNITY
20260824,62,LAP-034,Nova,32,2048,[],0,25,24.512909627402358,29,54610,0.8588074753887549,1172486.9057744977,2,Low,0.02,High,0.5,Medium,2,51,15.0,54,3.0,0,8,28.0,True,OPPORTUNITY
20260824,63,LAP-030,Vertex,16,1024,"[""LAP-035"",""LAP-040""]",1,22,22.050218766429232,37,63920,0.8268669825761593,1162773.4255778983,5,Medium,0.05,Medium,0.25,Low,0,91,11.0,0,,0,23,57.0,True,OPPORTUNITY
20260824,64,LAP-038,CoreX,64,2048,[],1,26,26.106123920233813,31,61880,0.6956909800090186,1119283.30391691,7,Medium,0.05,Low,0.1,Low,0,61,9.0,30,6.0,30,27,55.0,True,OPPORTUNITY
20260824,65,LAP-004,Nova,8,256,[],0,10,9.530276572666212,52,28000,1.143574913931294,320200.97590076237,3,Low,0.02,Low,0.1,Low,0,116,11.0,0,,0,20,85.0,True,OPPORTUNITY
20260824,66,LAP-047,Byte,16,256,[],0,3,2.948720586025094,23,73300,0.8338319055876808,183359.63603873103,3,Medium,0.05,Medium,0.25,Medium,2,42,7.0,0,,0,9,26.0,True,OPPORTUNITY
20260824,67,LAP-049,Nova,16,256,[],0,3,3.2821517929116317,20,117210,1.0162734917506207,357352.2479042707,7,Medium,0.05,Low,0.1,Medium,2,17,5.0,0,,0,12,0.0,False,HARD_REJECT
20260824,68,LAP-037,Byte,64,2048,[],0,25,25.043078575920152,37,66430,0.9804887504246546,1628346.692267745,3,Low,0.02,Low,0.1,Low,0,51,4.0,0,,0,14,33.0,True,OPPORTUNITY
20260824,69,LAP-040,Vertex,64,2048,[],0,6,6.376792269814681,29,60870,1.0310176980303292,376548.2836746368,3,Low,0.02,Medium,0.25,Low,0,47,4.0,0,,0,11,32.0,True,OPPORTUNITY
20260824,70,LAP-008,CoreX,16,256,"[""LAP-013"",""LAP-018"",""LAP-028"",""LAP-033"",""LAP-038"",""LAP-048""]",1,20,19.730743627482827,63,32230,0.8860444454416075,571144.2495316602,7,Medium,0.05,Medium,0.25,Medium,2,141,11.0,0,,0,55,75.0,True,OPPORTUNITY
20260824,71,LAP-027,Byte,16,1024,[],0,60,62.089137078399695,60,43910,1.0151620333281608,2674545.8930063723,7,Low,0.02,Medium,0.25,Low,0,149,14.0,0,,0,53,82.0,True,BASELINE_ACCEPT
20260824,72,LAP-008,CoreX,16,256,[],0,22,21.548208973169245,63,32230,0.8671697347552951,614875.3721255895,3,High,0.1,Low,0.1,Low,0,141,11.0,0,,0,24,106.0,True,OPPORTUNITY
20260824,73,LAP-047,Byte,16,256,[],0,3,2.8926401436303153,23,73300,1.025421041764945,225490.0870841114,5,Low,0.02,Low,0.1,Low,0,42,7.0,0,,0,15,20.0,True,OPPORTUNITY
20260824,74,LAP-038,CoreX,64,2048,[],0,19,19.425073208635823,31,61880,1.0630081918204426,1249799.9912871309,2,High,0.1,Medium,0.25,Low,0,61,9.0,30,6.0,0,8,44.0,True,OPPORTUNITY
20260824,75,LAP-024,Nova,8,1024,[],0,14,13.55093540097341,45,55190,0.9986843673968354,771643.4633128388,5,Low,0.02,High,0.5,Medium,2,72,15.0,0,,0,28,29.0,True,BASELINE_ACCEPT
20260824,76,LAP-001,Aster,8,256,"[""LAP-006"",""LAP-011"",""LAP-016"",""LAP-021"",""LAP-026"",""LAP-031"",""LAP-036"",""LAP-041"",""LAP-046""]",1,21,21.487539271263593,89,28840,1.0637833990873173,644269.7778232428,5,Medium,0.05,Low,0.1,Medium,2,188,21.0,0,,0,56,111.0,True,OPPORTUNITY
20260824,77,LAP-019,Nova,64,512,"[""LAP-039""]",1,18,17.52799619084108,45,50870,0.8945188975976335,819075.173774249,3,Low,0.02,Low,0.1,Medium,2,62,3.0,0,,0,17,42.0,True,OPPORTUNITY
20260824,78,LAP-047,Byte,16,256,[],0,17,17.022881560119437,23,73300,0.893348914087193,1113202.0818440511,3,Low,0.02,Medium,0.25,Medium,2,42,7.0,0,,0,9,26.0,True,OPPORTUNITY
20260824,79,LAP-026,Aster,16,1024,"[""LAP-031"",""LAP-036""]",1,14,14.02576688376569,38,41610,0.9290655265979971,541217.8318643973,7,Low,0.02,Medium,0.25,Medium,2,93,9.0,0,,0,33,51.0,True,OPPORTUNITY
20260824,80,LAP-025,Vertex,8,1024,[],0,7,7.344150166477185,34,35260,0.8968545227252002,221361.6332990339,3,High,0.1,Low,0.1,Low,0,33,5.0,54,7.0,0,13,15.0,True,OPPORTUNITY
20260824,81,LAP-038,CoreX,64,2048,[],0,6,5.705300268857531,31,61880,1.0671067897202553,396195.4088873364,3,Medium,0.05,Medium,0.25,Medium,2,61,9.0,30,6.0,0,12,40.0,True,OPPORTUNITY
20260824,82,LAP-032,Byte,32,2048,[],0,5,4.732254227468433,28,57010,0.8235691131660574,234758.37570798467,5,Low,0.02,Low,0.1,High,3,38,1.0,38,5.0,38,18,57.0,True,OPPORTUNITY
20260824,83,LAP-037,Byte,64,2048,[],0,10,10.090540214191456,37,66430,0.8501346322032489,564744.4361726183,7,Low,0.02,Medium,0.25,Low,0,51,4.0,0,,0,33,14.0,True,OPPORTUNITY
20260824,84,LAP-043,CoreX,8,256,[],0,20,19.740195618208805,20,84550,0.9314343053289749,1575055.4103112966,3,Low,0.02,Low,0.1,Medium,2,47,0.0,0,,0,7,40.0,True,OPPORTUNITY
20260824,85,LAP-028,CoreX,16,1024,[],0,24,23.638273534644178,27,52120,0.8552010015331116,1069753.8287977388,5,High,0.1,Medium,0.25,Low,0,56,7.0,33,10.0,0,17,32.0,True,OPPORTUNITY
20260824,86,LAP-046,Aster,16,256,[],0,6,6.454306136585831,20,88820,0.9438308394834114,502986.3309774996,5,Low,0.02,Low,0.1,Low,0,15,5.0,0,,0,10,0.0,False,HARD_REJECT
20260824,87,LAP-039,Nova,64,2048,[],1,5,5.47719363652845,49,57140,0.9067971529613383,259071.94660105437,5,Medium,0.05,Low,0.1,Medium,2,79,6.0,43,10.0,0,31,42.0,True,BASELINE_ACCEPT
20260824,88,LAP-030,Vertex,16,1024,"[""LAP-035"",""LAP-040""]",1,36,35.8836104380211,37,63920,0.9680357502144634,2227566.425533506,10,Medium,0.05,Low,0.1,Low,0,91,11.0,0,,0,46,34.0,False,CONSTRAINT_CONFLICT
20260824,89,LAP-036,Aster,64,2048,[],0,15,14.527608470501733,46,63850,0.7779634192328583,745094.46477027,7,Low,0.02,Medium,0.25,Low,0,109,18.0,0,,0,41,50.0,True,BASELINE_ACCEPT
20260824,90,LAP-046,Aster,16,256,"[""LAP-006"",""LAP-011"",""LAP-016"",""LAP-026"",""LAP-031"",""LAP-036""]",1,6,6.006239151810935,20,88820,0.8440086268268493,449789.0774085645,5,High,0.1,Low,0.1,High,3,15,5.0,0,,0,10,0.0,False,CONSTRAINT_CONFLICT
20260824,91,LAP-014,Nova,32,512,"[""LAP-019"",""LAP-034"",""LAP-039""]",1,6,5.856370378486151,42,45030,1.0090368570501338,272621.57803780516,2,High,0.1,High,0.5,Medium,2,42,3.0,0,,0,11,28.0,True,OPPORTUNITY
20260824,92,LAP-016,Aster,64,512,[],0,13,13.00862943867127,53,47830,0.9697934335250177,603007.8590315208,7,Medium,0.05,Medium,0.25,High,3,92,19.0,0,,0,46,27.0,True,OPPORTUNITY
20260824,93,LAP-036,Aster,64,2048,[],0,22,21.816429128611958,46,63850,0.9593682173317962,1347624.5348859741,5,Low,0.02,Medium,0.25,Low,0,109,18.0,0,,0,29,62.0,True,BASELINE_ACCEPT
20260824,94,LAP-043,CoreX,8,256,[],0,6,6.099948945012459,20,84550,0.9581551203898679,486072.09257378,5,Medium,0.05,Low,0.1,Medium,2,47,0.0,0,,0,12,35.0,True,OPPORTUNITY
20260824,95,LAP-002,Byte,8,256,"[""LAP-007"",""LAP-012"",""LAP-017"",""LAP-022"",""LAP-027"",""LAP-032"",""LAP-037"",""LAP-042"",""LAP-047""]",1,15,14.812358036875,56,30490,0.9868906416206541,451354.43494520616,7,Low,0.02,Medium,0.25,Medium,2,118,14.0,70,4.0,70,49,125.0,True,OPPORTUNITY
20260824,96,LAP-023,CoreX,8,1024,[],0,23,23.013830205562755,43,40220,0.866355996692312,801431.2783001901,5,Medium,0.05,Low,0.1,Medium,2,91,13.0,43,2.0,43,27,94.0,True,OPPORTUNITY
20260824,97,LAP-016,Aster,64,512,[],0,17,17.345392931178505,53,47830,0.851279576491839,692183.9364412792,7,Low,0.02,Medium,0.25,Low,0,92,19.0,0,,0,46,27.0,True,OPPORTUNITY
20260824,98,LAP-033,CoreX,32,2048,[],0,14,13.926297139675022,37,65810,1.0684992181894326,984451.0696866518,5,Medium,0.05,Low,0.1,Low,0,86,4.0,0,,0,23,59.0,True,BASELINE_ACCEPT
20260824,99,LAP-029,Nova,16,1024,"[""LAP-034"",""LAP-039""]",1,8,7.666895161599456,26,70420,0.8989233701846236,506417.4698272096,7,Low,0.02,Low,0.1,High,3,45,3.0,23,9.0,0,23,19.0,True,OPPORTUNITY
20260824,100,LAP-043,CoreX,8,256,[],0,6,6.287199432129943,20,84550,0.8833069756906407,448101.628767862,3,Medium,0.05,Low,0.1,Medium,2,47,0.0,0,,0,7,40.0,True,OPPORTUNITY
20260825,1,LAP-031,Aster,32,2048,[],0,8,7.764242708026878,32,64830,0.8031135777804604,416526.825980058,7,Medium,0.05,High,0.5,Medium,2,31,4.0,31,4.0,31,28,30.0,True,OPPORTUNITY
20260825,2,LAP-035,Vertex,32,2048,[],0,9,8.590084554460972,23,70250,0.9052042371402478,572315.3789319217,7,Low,0.02,Low,0.1,Low,0,47,12.0,0,,0,20,15.0,True,OPPORTUNITY
20260825,3,LAP-039,Nova,64,2048,[],0,6,6.226827633270497,49,57140,0.8498884463864059,291375.7549591154,7,Medium,0.05,Low,0.1,High,3,79,6.0,43,10.0,0,43,30.0,True,BASELINE_ACCEPT
20260825,4,LAP-003,CoreX,8,256,"[""LAP-008"",""LAP-013"",""LAP-018"",""LAP-023"",""LAP-028"",""LAP-033"",""LAP-038"",""LAP-043"",""LAP-048""]",1,113,115.69624598877158,113,32360,0.9866076273345725,3607708.378721785,5,Low,0.02,Low,0.1,Medium,2,239,26.0,183,10.0,0,71,142.0,True,OPPORTUNITY
20260825,5,LAP-005,Vertex,8,256,"[""LAP-010"",""LAP-015"",""LAP-020"",""LAP-025"",""LAP-030"",""LAP-035"",""LAP-040"",""LAP-045"",""LAP-050""]",1,31,31.28852565703086,74,29990,0.8524823859057777,792544.3493527425,5,Medium,0.05,Medium,0.25,Low,0,101,10.0,0,,0,47,44.0,True,OPPORTUNITY
20260825,6,LAP-041,Aster,8,256,[],0,10,10.126014121007925,20,81770,0.9718402253046386,794673.752231603,3,Low,0.02,Medium,0.25,High,3,40,0.0,35,7.0,0,8,32.0,True,OPPORTUNITY
20260825,7,LAP-020,Vertex,64,512,[],0,31,31.4630656089553,38,40710,0.8545329047891036,1078429.0711728965,7,Low,0.02,High,0.5,Low,0,89,5.0,61,7.0,61,33,112.0,True,OPPORTUNITY
20260825,8,LAP-010,Vertex,16,256,"[""LAP-015"",""LAP-020"",""LAP-030"",""LAP-035"",""LAP-040"",""LAP-050""]",1,14,14.489826815069657,51,49440,0.9007473176569856,623461.2633894591,5,Medium,0.05,Low,0.1,Medium,2,107,10.0,0,,0,32,65.0,True,OPPORTUNITY
20260825,9,LAP-033,CoreX,32,2048,[],0,16,16.09354703083902,37,65810,0.7896221302491891,831440.5182671862,5,Low,0.02,Medium,0.25,Low,0,86,4.0,0,,0,23,59.0,True,BASELINE_ACCEPT
20260825,10,LAP-014,Nova,32,512,"[""LAP-019"",""LAP-034"",""LAP-039""]",1,24,24.114140038338665,42,45030,0.8400771729784272,907888.2023812459,5,Low,0.02,High,0.5,High,3,42,3.0,0,,0,27,12.0,False,CONSTRAINT_CONFLICT
20260825,11,LAP-009,Nova,16,256,"[""LAP-014"",""LAP-019"",""LAP-029"",""LAP-034"",""LAP-039"",""LAP-049""]",1,71,84.59633860892615,71,47820,0.8515912619610349,2891339.6844353448,3,Medium,0.05,Low,0.1,Medium,2,88,6.0,0,,0,27,55.0,False,CONSTRAINT_CONFLICT
20260825,12,LAP-008,CoreX,16,256,"[""LAP-013"",""LAP-018"",""LAP-028"",""LAP-033"",""LAP-038"",""LAP-048""]",1,17,16.538922549546662,63,32230,0.9678493209275681,530294.3214294239,3,Low,0.02,Low,0.1,Low,0,141,11.0,0,,0,24,106.0,True,OPPORTUNITY
20260825,13,LAP-026,Aster,16,1024,[],0,9,9.116597634647288,38,41610,0.9646523617541015,361252.6629532935,7,Low,0.02,Medium,0.25,Low,0,93,9.0,0,,0,33,51.0,True,OPPORTUNITY
20260825,14,LAP-005,Vertex,8,256,"[""LAP-010"",""LAP-015"",""LAP-020"",""LAP-025"",""LAP-030"",""LAP-035"",""LAP-040"",""LAP-045"",""LAP-050""]",1,17,17.083466970989114,74,29990,0.8913160725766957,454419.6732817767,5,High,0.1,High,0.5,Medium,2,101,10.0,0,,0,47,44.0,True,OPPORTUNITY
20260825,15,LAP-012,Byte,32,512,[],0,15,14.690724766606762,43,37160,1.0516118954272375,586168.4705111422,5,Low,0.02,High,0.5,High,3,69,18.0,0,,0,27,24.0,True,BASELINE_ACCEPT
20260825,16,LAP-007,Byte,16,256,[],0,12,11.720852034591656,36,26850,0.7623286824341606,245622.30148028655,7,Medium,0.05,Low,0.1,Low,0,57,6.0,61,7.0,61,31,81.0,True,OPPORTUNITY
20260825,17,LAP-039,Nova,64,2048,[],1,36,35.61307272820194,49,57140,0.910369680323467,1872666.8472125845,5,Medium,0.05,High,0.5,Medium,2,79,6.0,43,10.0,0,31,42.0,True,BASELINE_ACCEPT
20260825,18,LAP-003,CoreX,8,256,[],0,54,53.97992241040015,113,32360,0.9389501483771081,1640759.047280094,5,High,0.1,Low,0.1,High,3,239,26.0,183,10.0,0,71,142.0,True,BASELINE_ACCEPT
20260825,19,LAP-014,Nova,32,512,"[""LAP-019"",""LAP-034"",""LAP-039""]",1,7,7.119229994857105,42,45030,0.83007304344119,261647.32402309752,5,Medium,0.05,Medium,0.25,High,3,42,3.0,0,,0,27,12.0,True,OPPORTUNITY
20260825,20,LAP-008,CoreX,16,256,[],0,20,20.478782145729507,63,32230,0.8742037167324621,563511.7158057451,7,Medium,0.05,Low,0.1,Medium,2,141,11.0,0,,0,55,75.0,True,OPPORTUNITY
20260825,21,LAP-006,Aster,16,256,"[""LAP-011"",""LAP-016"",""LAP-026"",""LAP-031"",""LAP-036"",""LAP-046""]",1,23,22.97322918357067,53,34710,0.874236311311521,697929.0744093265,3,Low,0.02,Low,0.1,Medium,2,124,15.0,33,8.0,0,20,89.0,True,OPPORTUNITY
20260825,22,LAP-010,Vertex,16,256,[],0,23,23.386056525948113,51,49440,0.9957028354020339,1132233.6081923607,7,Low,0.02,Low,0.1,Low,0,107,10.0,0,,0,45,52.0,True,OPPORTUNITY
20260825,23,LAP-003,CoreX,8,256,"[""LAP-008"",""LAP-013"",""LAP-018"",""LAP-023"",""LAP-028"",""LAP-033"",""LAP-038"",""LAP-043"",""LAP-048""]",1,45,44.921944859655035,113,32360,0.8129003930799442,1183745.5524030149,7,Medium,0.05,Medium,0.25,Medium,2,239,26.0,183,10.0,0,99,114.0,True,OPPORTUNITY
20260825,24,LAP-037,Byte,64,2048,[],0,30,30.064898155566766,37,66430,0.9607187372373376,1914616.37144029,5,High,0.1,Low,0.1,Low,0,51,4.0,0,,0,24,23.0,False,HARD_REJECT
20260825,25,LAP-026,Aster,16,1024,"[""LAP-031"",""LAP-036""]",1,10,9.819856443769122,38,41610,0.8942753042486361,372107.95409785747,7,Low,0.02,High,0.5,Low,0,93,9.0,0,,0,33,51.0,True,OPPORTUNITY
20260825,26,LAP-032,Byte,32,2048,"[""LAP-037""]",1,8,7.515409925883283,28,57010,0.874119647407089,398668.4887894252,5,Low,0.02,Medium,0.25,Low,0,38,1.0,38,5.0,38,18,57.0,True,OPPORTUNITY
20260825,27,LAP-015,Vertex,32,512,"[""LAP-020"",""LAP-035"",""LAP-040""]",1,34,33.982553032040116,54,50860,0.8769243475664564,1516412.658785819,5,Low,0.02,Medium,0.25,High,3,108,10.0,0,,0,34,64.0,True,OPPORTUNITY
20260825,28,LAP-008,CoreX,16,256,"[""LAP-013"",""LAP-018"",""LAP-028"",""LAP-033"",""LAP-038"",""LAP-048""]",1,55,55.32798606985894,63,32230,0.9879233537877102,1751242.3330917845,10,Low,0.02,Medium,0.25,Low,0,141,11.0,0,,0,79,51.0,False,CONSTRAINT_CONFLICT
20260825,29,LAP-042,Byte,8,256,[],0,16,15.94951404752589,27,84040,0.8410917974317287,1130965.6744985997,3,High,0.1,Low,0.1,High,3,30,1.0,0,,0,11,18.0,True,BASELINE_ACCEPT
20260825,30,LAP-035,Vertex,32,2048,[],0,21,21.30082633621563,23,70250,0.9540402080351287,1407447.8169038235,3,Medium,0.05,Medium,0.25,Low,0,47,12.0,0,,0,9,26.0,True,OPPORTUNITY
20260825,31,LAP-050,Vertex,16,256,"[""LAP-010"",""LAP-015"",""LAP-020"",""LAP-030"",""LAP-035"",""LAP-040""]",1,8,8.158463136302478,20,116540,0.8987802911535345,837950.8410482634,2,Medium,0.05,Low,0.1,Medium,2,27,0.0,15,8.0,0,3,24.0,True,OPPORTUNITY
20260825,32,LAP-030,Vertex,16,1024,[],0,25,25.055858078632642,37,63920,1.040862286262916,1663297.9334481398,5,Low,0.02,Low,0.1,Medium,2,91,11.0,0,,0,23,57.0,True,BASELINE_ACCEPT
20260825,33,LAP-032,Byte,32,2048,[],0,17,16.789128647324347,28,57010,0.9524041905796712,923041.5693840999,5,Low,0.02,Medium,0.25,Low,0,38,1.0,38,5.0,38,18,57.0,True,OPPORTUNITY
20260825,34,LAP-044,Nova,8,256,"[""LAP-004"",""LAP-009"",""LAP-014"",""LAP-019"",""LAP-024"",""LAP-029"",""LAP-034"",""LAP-039"",""LAP-049""]",1,17,17.305993600502998,28,103300,1.009997143966388,1773655.9845193739,5,High,0.1,Low,0.1,Medium,2,58,9.0,0,,0,17,32.0,True,OPPORTUNITY
20260825,35,LAP-008,CoreX,16,256,[],0,10,10.205913168004384,63,32230,1.0539256407938233,339680.2340278493,7,Low,0.02,High,0.5,Medium,2,141,11.0,0,,0,55,75.0,True,OPPORTUNITY
20260825,36,LAP-040,Vertex,64,2048,[],0,14,14.188697750374184,29,60870,0.9263639267740849,789428.8111183397,10,High,0.1,Low,0.1,High,3,47,4.0,0,,0,36,7.0,False,HARD_REJECT
20260825,37,LAP-018,CoreX,64,512,[],0,13,13.35897669271886,65,48660,0.9205661783546351,582331.7531035751,10,High,0.1,Low,0.1,Low,0,73,24.0,0,,0,81,-32.0,False,HARD_REJECT
20260825,38,LAP-050,Vertex,16,256,[],0,3,3.366315607205113,20,116540,0.8460779088793842,295805.7585024103,5,Low,0.02,Low,0.1,Low,0,27,0.0,15,8.0,0,8,19.0,True,OPPORTUNITY
20260825,39,LAP-035,Vertex,32,2048,"[""LAP-040""]",1,3,2.7421577276213,23,70250,0.997422298447448,210206.74939779966,5,Low,0.02,Medium,0.25,High,3,47,12.0,0,,0,14,21.0,True,OPPORTUNITY
20260825,40,LAP-004,Nova,8,256,"[""LAP-009"",""LAP-014"",""LAP-019"",""LAP-024"",""LAP-029"",""LAP-034"",""LAP-039"",""LAP-044"",""LAP-049""]",1,14,13.97302838493415,52,28000,0.957635899199144,375393.27248606447,3,Medium,0.05,High,0.5,Low,0,116,11.0,0,,0,20,85.0,True,OPPORTUNITY
20260825,41,LAP-041,Aster,8,256,[],0,7,6.59997404293542,20,81770,0.8634768299966342,494245.50272177346,10,High,0.1,High,0.5,Low,0,40,0.0,35,7.0,35,25,50.0,True,OPPORTUNITY
20260825,42,LAP-050,Vertex,16,256,[],0,10,10.27658817869498,20,116540,0.9920582710071726,1156144.7090317588,7,Low,0.02,Medium,0.25,Low,0,27,0.0,15,8.0,0,10,17.0,True,OPPORTUNITY
20260825,43,LAP-016,Aster,64,512,[],0,30,29.80068557967119,53,47830,1.0065047593045329,1444233.6791260743,3,Low,0.02,Medium,0.25,Low,0,92,19.0,0,,0,20,53.0,True,OPPORTUNITY
